player_name,college,draft_year,pick,round,birthdate,draft_age,college_season,rec_yards,rec_tds,receptions,team_rec_yards,team_rec_tds,yards_market_share,td_market_share,final_season_dominator,peak_dominator,peak_dominator_season,dominator_trend,breakout_age,ever_broke_out,ras_score,pff_overall_grade,pff_receiving_grade,yards_per_route_run,dc_score,breakout_score,ras_score_normalized,slap_score,slap_tier,delta,nfl_best_season_ppg,hit24,hit12
Jerry Jeudy,Alabama,2020,15,1,1999-04-24,21.02,2019.0,1163.0,10.0,159.0,4449.0,49.0,0.26140705776579,0.2040816326530612,23.274434520942563,27.0,2018.0,-3.725565479057437,19.0,True,6.76,85.6,85.6,3.3,89.53565074279604,91.63721726047127,67.6,86.66561643491168,Good,-2.870034307884353,14.17058823529412,1.0,0.0
CeeDee Lamb,Oklahoma,2020,17,1,1999-04-08,21.07,2019.0,1327.0,14.0,172.0,4164.0,36.0,0.3186839577329491,0.3888888888888889,35.3786423310919,35.4,2019.0,-0.0213576689080952,19.0,True,7.44,90.0,90.0,3.99,88.49760662357517,97.68932116554596,74.4,88.22130853843305,Good,-0.2762980851421162,25.04117647058824,1.0,1.0
Jalen Reagor,TCU,2020,21,1,1999-01-02,21.33,2019.0,611.0,5.0,147.0,2444.0,15.0,0.25,0.3333333333333333,29.166666666666664,44.2,2018.0,-15.03333333333334,18.0,True,6.029999999999999,69.2,69.2,1.49,86.55153502322084,99.9,60.3,85.28349776509354,Good,-1.2680372581272934,4.776470588235294,0.0,0.0
Justin Jefferson,LSU,2020,22,1,1999-06-16,20.88,2019.0,1540.0,18.0,165.0,6024.0,61.0,0.2556440903054449,0.2950819672131147,27.53630287592798,32.4,2018.0,-4.863697124072019,19.0,True,9.690000000000001,85.4,85.4,2.64,86.0877712199221,93.768151437964,96.9,89.24568158054217,Good,3.1579103606200647,22.294117647058822,1.0,1.0
Brandon Aiyuk,Arizona St.,2020,25,1,1998-03-17,22.12,2019.0,1192.0,8.0,98.0,3235.0,21.0,0.3684698608964451,0.3809523809523809,37.4711120924413,37.5,2019.0,-0.0288879075586976,21.0,True,8.47,77.8,77.8,3.04,84.74230353324101,68.73555604622065,84.7,81.53460850585078,Good,-3.20769502739023,16.41764705882353,1.0,1.0
Tee Higgins,Clemson,2020,33,2,1999-01-18,21.28,2019.0,1167.0,13.0,135.0,4325.0,40.0,0.2698265895953757,0.325,29.741329479768787,29.7,2019.0,0.0413294797687875,19.0,True,4.12,90.5,90.5,3.67,81.42558366090017,94.8706647398844,41.2,78.080762327562,Average,-3.3448213333381744,16.470588235294116,1.0,1.0
Michael Pittman Jr.,USC,2020,34,2,1997-10-05,22.57,2019.0,1275.0,11.0,164.0,4365.0,35.0,0.2920962199312715,0.3142857142857143,30.31909671084929,30.3,2019.0,0.0190967108492898,20.0,True,8.27,81.2,81.2,2.32,81.03375665926983,80.15954835542465,82.69999999999999,81.10885149961032,Good,0.0750948403404976,0.0,0.0,0.0
Laviska Shenault Jr.,Colorado,2020,42,2,1998-10-05,21.57,2019.0,764.0,4.0,149.0,2858.0,18.0,0.2673198040587823,0.2222222222222222,24.477101314050227,32.7,2018.0,-8.222898685949776,19.0,True,6.970000000000001,86.3,86.3,2.98,78.04288751567582,92.23855065702512,69.7,79.6305870165943,Average,1.5876995009184895,9.241176470588234,0.0,0.0
KJ Hamler,Penn St.,2020,46,2,1999-07-08,20.82,2019.0,904.0,8.0,99.0,2877.0,25.0,0.3142161974278762,0.32,31.710809871393813,31.7,2019.0,0.010809871393814,19.0,True,6.890000000000001,72.5,72.5,2.48,76.62960369267617,95.85540493569692,68.9,79.3153233873789,Average,2.685719694702726,0.0,0.0,0.0
Chase Claypool,Notre Dame,2020,49,2,1998-07-07,21.82,2019.0,1037.0,13.0,145.0,3278.0,37.0,0.3163514338010982,0.3513513513513513,33.38513925762248,33.4,2019.0,-0.0148607423775217,21.0,True,9.98,83.3,83.3,2.48,75.60012235068056,66.69256962881124,99.8,77.44859345370462,Average,1.8484711030240533,13.988235294117649,1.0,0.0
Van Jefferson,Florida,2020,57,2,1996-07-26,23.76,2019.0,657.0,6.0,84.0,3910.0,33.0,0.1680306905370844,0.1818181818181818,17.49244361776331,19.8,2018.0,-2.3075563822366902,,False,6.890000000000001,70.4,70.4,2.0,72.96570404937304,32.492443617763314,68.9,64.26119635564514,Below Average,-8.704507693727905,11.111764705882353,0.0,0.0
Denzel Mims,Baylor,2020,59,2,1997-10-10,22.56,2019.0,1020.0,12.0,182.0,3571.0,24.0,0.2856342761131336,0.5,39.28171380565668,39.3,2019.0,-0.0182861943433181,19.0,True,9.77,81.9,81.9,2.36,72.3295803529313,99.64085690282836,97.7,81.59739860997102,Good,9.26781825703972,3.570588235294118,0.0,0.0
Lynn Bowden Jr.,Kentucky,2020,80,3,1997-10-14,22.55,2019.0,348.0,1.0,114.0,1478.0,9.0,0.2354533152909337,0.1111111111111111,17.328221320102237,37.0,2018.0,-19.671778679897763,20.0,True,6.890000000000001,,,,66.0815727265999,75.0,68.9,68.28802227228994,Below Average,2.2064495456900346,0.0,0.0,0.0
Bryan Edwards,South Carolina,2020,81,3,1998-11-13,21.46,2019.0,816.0,6.0,190.0,2667.0,12.0,0.3059617547806524,0.5,40.29808773903262,40.3,2019.0,-0.00191226096738,18.0,True,6.890000000000001,77.9,77.9,2.58,65.80076958583709,99.9,68.9,73.08550023079411,Average,7.284730644957023,6.835294117647059,0.0,0.0
Devin Duvernay,Texas,2020,92,3,1997-09-12,22.63,2019.0,1386.0,9.0,156.0,3761.0,32.0,0.368519010901356,0.28125,32.488450545067806,32.5,2019.0,-0.0115494549321937,21.0,True,7.860000000000001,89.4,89.4,3.0,62.79411750331776,66.2442252725339,78.60000000000001,65.85502143166333,Below Average,3.0609039283455743,6.476470588235294,0.0,0.0
Gabriel Davis,Central Florida,2020,128,4,1999-04-01,21.08,2019.0,1241.0,12.0,152.0,3434.0,30.0,0.3613861386138614,0.4,38.06930693069307,31.7,2019.0,6.369306930693067,19.0,True,6.85,,,,53.79494679154125,99.03465346534654,68.5,65.04864610757113,Below Average,11.25369931602988,0.0,0.0,0.0
Antonio Gandy-Golden,Liberty,2020,142,4,1998-04-11,22.06,2019.0,1396.0,10.0,163.0,3731.0,29.0,0.3741624229429107,0.3448275862068966,35.949500457490366,40.3,2018.0,-4.350499542509631,20.0,True,6.13,,,,50.56417497245892,82.97475022874518,61.3,58.656663777847335,Poor,8.092488805388413,0.2058823529411764,0.0,0.0
Joe Reed,Virginia,2020,151,5,1998-01-04,22.32,2019.0,679.0,7.0,125.0,3748.0,23.0,0.1811632870864461,0.3043478260869565,24.27555565867013,24.3,2019.0,-0.0244443413298718,20.0,True,9.35,71.4,71.4,1.54,48.551086004790726,77.13777782933506,93.5,61.01076146898098,Below Average,12.459675464190257,0.5235294117647059,0.0,0.0
Tyler Johnson,Minnesota,2020,161,5,1998-08-25,21.68,2019.0,1318.0,13.0,199.0,3293.0,31.0,0.4002429395687822,0.4193548387096774,40.97988891392298,61.3,2017.0,-20.32011108607702,18.0,True,6.890000000000001,91.5,91.5,3.64,46.36707616249658,99.9,68.9,60.45359950562278,Below Average,14.086523343126204,4.794117647058823,0.0,0.0
Collin Johnson,Texas,2020,165,5,1997-09-23,22.6,2019.0,559.0,3.0,160.0,3761.0,32.0,0.1486306833289019,0.09375,12.119034166445095,26.2,2018.0,-14.080965833554904,20.0,True,6.890000000000001,78.1,78.1,2.06,45.50798876586117,75.0,68.9,54.915192697809765,Poor,9.407203931948594,3.4823529411764707,0.0,0.0
Quintez Cephus,Wisconsin,2020,166,5,1998-04-01,22.08,2019.0,901.0,7.0,89.0,2802.0,18.0,0.3215560314061385,0.3888888888888889,35.52224601475137,35.5,2019.0,0.0222460147513672,19.0,True,4.5,82.5,82.5,3.1,45.29445820618241,97.76112300737567,45.0,55.743622435493705,Poor,10.449164229311291,3.935294117647059,0.0,0.0
John Hightower,Boise St.,2020,168,5,1996-05-31,23.92,2019.0,943.0,8.0,82.0,3664.0,31.0,0.2573689956331877,0.2580645161290322,25.771675588111,25.8,2019.0,-0.0283244118890024,23.0,True,8.02,73.4,73.4,2.48,44.86885780479906,32.8858377940555,80.19999999999999,47.77192513193049,Poor,2.903067327131424,1.6941176470588235,0.0,0.0
Isaiah Coulter,Rhode Island,2020,171,5,1998-09-18,21.62,2019.0,,,,,,,,,,,,,False,6.68,,,,44.2340493948423,25.0,66.8,43.77213210664749,Poor,-0.4619172881948117,0.0,0.0,0.0
Darnell Mooney,Tulane,2020,173,5,1997-10-29,22.51,2019.0,713.0,5.0,130.0,2679.0,19.0,0.2661440836132885,0.2631578947368421,26.46509891750653,47.5,2018.0,-21.03490108249347,19.0,True,7.040000000000001,72.5,72.5,1.98,43.81319351407827,93.23254945875328,70.4,57.68508567590153,Poor,13.87189216182326,12.923529411764704,0.0,0.0
K.J. Osborn,Miami (FL),2020,176,5,1997-06-10,22.89,2019.0,547.0,5.0,50.0,3239.0,27.0,0.1688792837295461,0.1851851851851851,17.703223445736565,17.7,2019.0,0.003223445736566,,False,8.0,64.5,64.5,1.31,43.185359664653696,32.70322344573657,80.0,46.61112847117222,Poor,3.4257688065185263,9.741176470588234,0.0,0.0
Donovan Peoples-Jones,Michigan,2020,187,6,1999-02-19,21.2,2019.0,438.0,6.0,101.0,3261.0,25.0,0.1343146274149034,0.24,18.71573137074517,27.2,2018.0,-8.484268629254828,19.0,True,9.629999999999999,70.0,70.0,1.73,40.917284913571535,90.0,96.3,59.0412351938215,Poor,18.123950280249964,9.476470588235294,0.0,0.0
Quez Watkins,Southern Miss,2020,200,6,1998-06-09,21.89,2019.0,,,160.0,0.0,0.0,,,,39.7,2018.0,,20.0,True,7.4,75.7,75.7,3.03,38.301208870560295,75.0,74.0,50.99578576586419,Poor,12.694576895303896,7.147058823529412,0.0,0.0
James Proche,SMU,2020,201,6,1996-09-20,23.61,2019.0,1225.0,15.0,244.0,4018.0,35.0,0.3048780487804878,0.4285714285714285,36.67247386759582,39.9,2018.0,-3.22752613240418,21.0,True,4.04,86.3,86.3,2.54,38.10269095611306,68.3362369337979,40.4,44.493996508233074,Poor,6.391305552120016,2.1294117647058823,0.0,0.0
Isaiah Hodgins,Oregon St.,2020,207,6,1998-10-21,21.53,2019.0,1171.0,13.0,176.0,3061.0,30.0,0.3825547206795165,0.4333333333333333,40.79440270064249,40.8,2019.0,-0.0055972993575039,19.0,True,7.56,90.1,90.1,2.67,36.9193689874482,99.9,75.6,55.31758984184133,Poor,18.39822085439313,7.411764705882353,0.0,0.0
Dezmon Patmon,Washington St.,2020,212,6,1998-08-06,21.74,2019.0,762.0,8.0,154.0,5679.0,50.0,0.1341785525620707,0.16,14.708927628103542,14.8,2018.0,-0.091072371896459,20.0,True,8.46,72.7,72.7,2.18,35.94319234776309,75.0,84.60000000000001,51.053075026046,Poor,15.109882678282917,0.5941176470588235,0.0,0.0
Freddie Swain,Florida,2020,214,6,1998-08-04,21.74,2019.0,517.0,7.0,61.0,3910.0,33.0,0.1322250639386189,0.2121212121212121,17.21731380299155,17.2,2019.0,0.017313802991552,,False,8.29,76.8,76.8,2.33,35.55517645503487,32.217313802991555,82.89999999999999,41.98932745637097,Poor,6.4341510013361045,5.088235294117647,0.0,0.0
Jauan Jennings,Tennessee,2020,217,7,1997-07-10,22.81,2019.0,969.0,8.0,92.0,2878.0,19.0,0.3366921473245309,0.4210526315789473,37.88723894517391,37.9,2019.0,-0.0127610548260861,22.0,True,2.7,88.9,88.9,3.09,34.97572633033664,53.94361947258696,27.0,37.572946009236205,Poor,2.597219678899563,12.382352941176473,0.0,0.0
K.J. Hill,Ohio St.,2020,220,7,1997-09-15,22.63,2019.0,636.0,10.0,183.0,3684.0,48.0,0.1726384364820846,0.2083333333333333,19.0485884907709,19.0,2019.0,0.0485884907708999,20.0,True,3.8899999999999997,72.0,72.0,1.77,34.399312454218645,75.0,38.9,43.19455309524212,Poor,8.795240641023476,0.8411764705882353,0.0,0.0
Tyrie Cleveland,Florida,2020,252,7,1997-09-20,22.61,2019.0,351.0,1.0,65.0,3910.0,33.0,0.089769820971867,0.0303030303030303,6.003642563744865,20.4,2017.0,-14.396357436255132,19.0,True,9.65,64.3,64.3,1.83,28.42591925759298,90.0,96.5,50.95184751743544,Poor,22.52592825984246,0.723529411764706,0.0,0.0
Marquise Brown,Oklahoma,2019,25,1,1997-06-04,21.91,2018.0,1318.0,10.0,,4523.0,43.0,0.29139951359717,0.2325581395348837,26.19788265660269,26.19788265660269,,0.0,19.0,True,6.890000000000001,85.0,85.0,3.56,84.74230353324101,93.09894132830136,68.9,84.03728556226693,Good,-0.7050179709740831,13.311764705882354,1.0,0.0
N'Keal Harry,Arizona St.,2019,32,1,1997-12-17,21.37,2018.0,1088.0,9.0,,3027.0,20.0,0.3594317806408986,0.45,40.47158903204493,40.47158903204493,,0.0,21.0,True,8.44,86.0,86.0,2.71,81.82194951930317,69.9,84.39999999999999,79.82426718754706,Average,-1.9976823317561097,1.788235294117647,0.0,0.0
Deebo Samuel,South Carolina,2019,36,2,1996-01-15,23.29,2018.0,882.0,11.0,,3555.0,32.0,0.2481012658227848,0.34375,29.59256329113924,29.59256329113924,,0.0,19.0,True,7.909999999999999,83.3,83.3,2.46,80.26299861749231,94.79628164556962,79.1,82.99520543048392,Good,2.732206812991606,22.65294117647059,1.0,1.0
A.J. Brown,Mississippi,2019,51,2,1997-06-30,21.83,2018.0,1355.0,6.0,,4198.0,22.0,0.3227727489280609,0.2727272727272727,29.77500108276668,29.77500108276668,,0.0,19.0,True,8.59,79.3,79.3,3.01,74.92708446694223,94.88750054138332,85.9,80.56510501178913,Good,5.638020544846896,19.6,1.0,1.0
Mecole Hardman,Georgia,2019,56,2,1998-03-12,21.14,2018.0,532.0,7.0,,3165.0,34.0,0.1680884676145339,0.2058823529411764,18.69854102778552,18.69854102778552,,0.0,22.0,True,8.3,70.4,70.4,2.41,73.28694247866397,45.0,83.0,69.08651261113158,Below Average,-4.200429867532392,10.5,0.0,0.0
JJ Arcega-Whiteside,Stanford,2019,57,2,1996-12-31,22.33,2018.0,1040.0,14.0,,3551.0,29.0,0.2928752464094621,0.4827586206896552,38.78169335495586,38.78169335495586,,0.0,21.0,True,6.890000000000001,90.3,90.3,3.03,72.96570404937304,69.39084667747792,68.9,71.64087696758807,Average,-1.3248270817849743,0.0,0.0,0.0
Parris Campbell,Ohio St.,2019,59,2,1997-07-16,21.79,2018.0,983.0,11.0,,5030.0,50.0,0.1954274353876739,0.22,20.7713717693837,20.7713717693837,,0.0,19.0,True,9.76,86.0,86.0,3.47,72.3295803529313,90.38568588469184,97.6,79.73136440634373,Average,7.4017840534124275,8.770588235294117,0.0,0.0
Andy Isabella,Massachusetts,2019,62,2,1996-11-18,22.45,2018.0,1697.0,13.0,,3576.0,27.0,0.4745525727069351,0.4814814814814814,47.80170270942083,47.80170270942083,,0.0,21.0,True,7.26,93.2,93.2,4.15,71.3905481598709,69.9,72.6,71.27385630391609,Average,-0.1166918559548122,3.223529411764705,0.0,0.0
D.K. Metcalf,Mississippi,2019,64,2,1997-12-14,21.38,2018.0,569.0,5.0,,4198.0,22.0,0.135540733682706,0.2272727272727272,18.140673047771667,18.140673047771667,,0.0,22.0,True,6.890000000000001,71.9,71.9,2.83,70.7741049369252,45.0,68.9,65.33816820900138,Below Average,-5.435936727923817,0.0,0.0,0.0
Diontae Johnson,Toledo,2019,66,3,1996-07-05,22.82,2018.0,761.0,8.0,,2977.0,32.0,0.2556264696002687,0.25,25.28132348001344,25.28132348001344,,0.0,19.0,True,4.18,72.4,72.4,2.3,70.1649400864357,92.64066174000672,41.8,70.40534340418455,Average,0.2404033177488429,16.988235294117647,1.0,1.0
Jalen Hurd,Baylor,2019,67,3,1996-01-23,23.27,2018.0,946.0,4.0,,3793.0,22.0,0.249406802003691,0.1818181818181818,21.56124919109364,21.56124919109364,,0.0,19.0,True,8.21,76.8,76.8,2.1,69.86299160356411,90.78062459554684,82.10000000000001,75.88206946142604,Average,6.01907785786193,0.0,0.0,0.0
Terry McLaurin,Ohio St.,2019,76,3,1995-09-15,23.62,2018.0,701.0,11.0,,5030.0,50.0,0.1393638170974155,0.22,17.968190854870773,17.968190854870773,,0.0,22.0,True,9.559999999999999,73.7,73.7,2.19,67.21839332711826,45.0,95.6,67.03195566262687,Below Average,-0.1864376644913932,18.97058823529412,1.0,1.0
Miles Boykin,Notre Dame,2019,93,3,1996-10-12,22.55,2018.0,872.0,8.0,,3338.0,23.0,0.2612342720191731,0.3478260869565217,30.453017948784744,30.453017948784744,,0.0,22.0,True,9.940000000000001,79.0,79.0,1.99,62.52775678229379,50.22650897439237,99.4,65.59834370336944,Below Average,3.0705869210756447,4.388235294117647,0.0,0.0
Hakeem Butler,Iowa St.,2019,103,4,1997-02-04,22.23,2018.0,1318.0,9.0,,3125.0,20.0,0.42176,0.45,43.58800000000001,43.58800000000001,,0.0,22.0,True,9.47,82.4,82.4,3.27,59.92138766628686,54.9,94.7,64.13390198308646,Below Average,4.212514316799599,0.0,0.0,0.0
Gary Jennings Jr,West Virginia,2019,120,4,1997-03-07,22.15,2018.0,917.0,13.0,,4259.0,38.0,0.2153087579243954,0.3421052631578947,27.870701054114512,27.870701054114512,,0.0,19.0,True,6.890000000000001,81.4,81.4,2.69,55.70142651358927,93.93535052705724,68.9,65.32799733924448,Below Average,9.626570825655207,0.0,0.0,0.0
Riley Ridley,Georgia,2019,126,4,1996-07-21,22.78,2018.0,570.0,9.0,,3165.0,34.0,0.1800947867298578,0.2647058823529412,22.24003345413995,22.24003345413995,,0.0,19.0,True,4.529999999999999,75.5,75.5,1.81,54.26721625603232,91.12001672706998,45.3,60.29269391183501,Below Average,6.025477655802689,0.7941176470588235,0.0,0.0
Hunter Renfrow,Clemson,2019,149,5,1995-12-21,23.36,2018.0,544.0,1.0,,4185.0,37.0,0.1299880525686977,0.027027027027027,7.850753979786237,7.850753979786237,,0.0,19.0,True,2.91,71.9,71.9,1.71,48.99440866994782,90.0,29.1,54.21136563546609,Poor,5.216956965518264,16.052941176470586,1.0,1.0
Darius Slayton,Auburn,2019,171,5,1997-01-12,22.3,2018.0,670.0,5.0,,2928.0,21.0,0.2288251366120218,0.238095238095238,23.346018735363,23.346018735363,,0.0,22.0,True,8.91,64.4,64.4,1.82,44.2340493948423,46.6730093676815,89.1,51.45173398018379,Poor,7.217684585341487,10.0,0.0,0.0
KeeSean Johnson,Fresno St.,2019,174,6,1996-10-09,22.56,2018.0,1340.0,8.0,,3779.0,26.0,0.3545911616829849,0.3076923076923077,33.114173468764626,33.114173468764626,,0.0,19.0,True,3.18,83.8,83.8,3.06,43.60345922205765,96.55708673438232,31.8,52.42366584121393,Poor,8.82020661915628,2.7058823529411766,0.0,0.0
Travis Fulgham,Old Dominion,2019,184,6,1995-09-13,23.63,2018.0,1083.0,9.0,,3573.0,21.0,0.3031066330814441,0.4285714285714285,36.58390308264363,36.58390308264363,,0.0,19.0,True,8.01,80.1,80.1,2.2,41.53070215783976,98.29195154132182,80.1,58.66834671086021,Poor,17.13764455302045,6.81764705882353,0.0,0.0
Juwann Winfree,Colorado,2019,187,6,1996-09-04,22.65,2018.0,324.0,2.0,,2955.0,19.0,0.1096446700507614,0.1052631578947368,10.745391397274911,10.745391397274911,,0.0,22.0,True,7.139999999999999,67.7,67.7,1.22,40.917284913571535,45.0,71.39999999999999,46.3062351938215,Poor,5.388950280249965,0.6941176470588236,0.0,0.0
Marcus Green,La-Monroe,2019,203,6,1996-08-13,22.71,2018.0,,,,0.0,0.0,,,,,,,19.0,True,7.220000000000001,71.4,71.4,2.84,37.70677743241549,90.0,72.2,53.33940533107007,Poor,15.632627898654576,0.0,0.0,0.0
Kelvin Harmon,North Carolina St.,2019,206,6,1996-12-15,22.37,2018.0,1086.0,6.0,,3717.0,21.0,0.2921711057304277,0.2857142857142857,28.894269572235675,28.894269572235675,,0.0,21.0,True,4.88,83.5,83.5,2.83,37.11567496876143,64.44713478611784,48.8,44.3346156869185,Poor,7.218940718157071,3.911764705882353,0.0,0.0
Scott Miller,Bowling Green,2019,208,6,1997-07-31,21.75,2018.0,1106.0,9.0,,2816.0,29.0,0.3927556818181818,0.3103448275862069,35.155025470219435,35.155025470219435,,0.0,19.0,True,7.76,82.7,82.7,3.06,36.72342304569737,97.57751273510972,77.6,55.02572752672524,Poor,18.302304481027868,7.117647058823529,0.0,0.0
John Ursua,Hawaii,2019,236,7,1994-01-17,25.28,2018.0,1343.0,16.0,,4344.0,43.0,0.3091620626151012,0.3720930232558139,34.06275429354576,34.06275429354576,,0.0,22.0,True,6.44,71.5,71.5,2.33,31.374110141410995,52.03137714677288,64.4,40.45944702127173,Poor,9.085336879860732,0.1235294117647058,0.0,0.0
Terry Godwin,Georgia,2019,237,7,1996-10-23,22.52,2018.0,373.0,3.0,,3165.0,34.0,0.1178515007898894,0.088235294117647,10.304339745376824,10.304339745376824,,0.0,19.0,True,5.26,73.8,73.8,2.26,31.187666633411297,90.0,52.6,46.16198331171734,Poor,14.974316678306046,0.3823529411764705,0.0,0.0
Dillon Mitchell,Oregon,2019,239,7,1997-05-16,21.96,2018.0,1184.0,10.0,,3244.0,29.0,0.3649815043156597,0.3448275862068966,35.49045452612781,35.49045452612781,,0.0,19.0,True,7.959999999999999,80.8,80.8,2.9,30.815673988275364,97.74522726306392,79.6,51.51923354499177,Poor,20.703559556716407,0.0,0.0,0.0
Olabisi Johnson,Colorado St.,2019,247,7,1996-12-27,22.34,2018.0,796.0,4.0,,3680.0,26.0,0.2163043478260869,0.1538461538461538,18.50752508361204,18.50752508361204,,0.0,19.0,True,6.890000000000001,74.8,74.8,1.99,29.339380105472458,90.0,68.9,47.4055970685571,Poor,18.06621696308464,4.864705882352942,0.0,0.0
D.J. Moore,Maryland,2018,24,1,1997-04-14,21.05,2017.0,1033.0,8.0,,1940.0,15.0,0.5324742268041237,0.5333333333333333,53.29037800687285,53.29037800687285,,0.0,20.0,True,9.65,83.2,83.2,2.83,85.18360526375135,84.9,96.5,86.82434342143837,Good,1.640738157687025,14.005882352941176,1.0,0.0
Calvin Ridley,Alabama,2018,26,1,1994-12-20,23.36,2017.0,967.0,5.0,,2708.0,28.0,0.3570901033973412,0.1785714285714285,26.783076598438488,26.783076598438488,,0.0,22.0,True,5.12,77.9,77.9,2.78,84.3076609651975,48.39153829921924,51.2,72.15828728722224,Average,-12.149373677975262,16.558823529411764,1.0,1.0
Courtland Sutton,SMU,2018,40,2,1995-10-10,22.56,2017.0,1085.0,12.0,,3823.0,35.0,0.283808527334554,0.3428571428571428,31.33328350958484,31.33328350958484,,0.0,22.0,True,9.809999999999999,78.0,78.0,2.21,78.76865523265029,50.66664175479242,98.1,76.04795425218117,Average,-2.7207009804691182,14.56470588235294,1.0,0.0
Dante Pettis,Washington,2018,44,2,1995-10-23,22.52,2017.0,761.0,7.0,,2881.0,19.0,0.2641443943075321,0.3684210526315789,31.628272346955555,31.628272346955555,,0.0,21.0,True,6.890000000000001,81.4,81.4,2.57,77.33014043640625,65.81413617347778,68.9,73.76241851835962,Average,-3.567721918046629,6.088235294117647,0.0,0.0
Christian Kirk,Texas A&M,2018,47,2,1996-11-18,21.45,2017.0,919.0,10.0,,3266.0,22.0,0.2813839559093692,0.4545454545454545,36.79647052274119,36.79647052274119,,0.0,20.0,True,6.2299999999999995,78.1,78.1,2.3,76.2836840704932,83.39823526137059,62.3,75.6090416980947,Average,-0.6746423723984947,16.805882352941175,1.0,1.0
Anthony Miller,Memphis,2018,51,2,1994-10-09,23.56,2017.0,1462.0,18.0,,4355.0,39.0,0.3357060849598163,0.4615384615384615,39.86222732491389,39.86222732491389,,0.0,23.0,True,9.27,86.2,86.2,3.47,74.92708446694223,39.9,92.7,70.58760490351246,Average,-4.3394795634297765,7.5,0.0,0.0
James Washington,Oklahoma St.,2018,60,2,1996-04-02,22.08,2017.0,1549.0,13.0,,5059.0,37.0,0.3061869934769717,0.3513513513513513,32.87691724141616,32.87691724141616,,0.0,21.0,True,5.55,85.7,85.7,3.48,72.01459586635139,66.43845862070808,55.5,68.42217903727001,Below Average,-3.5924168290813725,7.852941176470588,0.0,0.0
DJ Chark,LSU,2018,61,2,1996-09-23,21.6,2017.0,874.0,3.0,,2645.0,17.0,0.3304347826086956,0.1764705882352941,25.345268542199488,25.345268542199488,,0.0,21.0,True,6.890000000000001,76.8,76.8,2.92,71.70160008687043,62.67263427109975,68.9,69.47556691068573,Below Average,-2.2260331761847,6.794117647058823,0.0,0.0
Michael Gallup,Colorado St.,2018,81,3,1996-03-04,22.16,2017.0,1413.0,7.0,,3799.0,29.0,0.3719399842063701,0.2413793103448276,30.665964727559885,30.665964727559885,,0.0,21.0,True,5.87,91.3,91.3,3.18,65.80076958583709,65.33298236377995,58.7,64.6420967035501,Below Average,-1.158672882286993,12.511764705882351,0.0,0.0
Tre'Quan Smith,Central Florida,2018,91,3,1996-01-07,22.31,2017.0,1171.0,13.0,,4313.0,38.0,0.2715047530721076,0.3421052631578947,30.68050081150012,30.68050081150012,,0.0,21.0,True,6.85,83.7,83.7,2.81,63.061580711070775,65.34025040575006,68.5,64.33307754334602,Below Average,1.271496832275247,7.447058823529411,0.0,0.0
Keke Coutee,Texas Tech,2018,103,4,1997-01-14,21.29,2017.0,1429.0,10.0,,4338.0,35.0,0.3294144767173813,0.2857142857142857,30.75643812158335,30.75643812158335,,0.0,20.0,True,5.64,83.3,83.3,3.09,59.92138766628686,80.37821906079168,56.4,63.48454579524479,Below Average,3.56315812895793,5.335294117647059,0.0,0.0
Antonio Callaway,Florida,2018,105,4,1997-01-09,21.31,2016.0,721.0,3.0,,2805.0,18.0,0.2570409982174688,0.1666666666666666,21.18538324420677,21.18538324420677,,0.0,20.0,True,6.2,,,,59.41186469623246,75.59269162210339,62.0,63.03625037697178,Below Average,3.624385680739316,7.782352941176471,0.0,0.0
DaeSean Hamilton,Penn St.,2018,113,4,1995-03-10,23.14,2017.0,857.0,9.0,,3772.0,32.0,0.2272004241781548,0.28125,25.422521208907742,25.422521208907742,,0.0,22.0,True,8.09,80.8,80.8,2.02,57.409597693011136,47.71126060445387,80.9,58.99349062134801,Poor,1.5838929283368728,3.9,0.0,0.0
Jaleel Scott,New Mexico St.,2018,132,4,1995-02-23,23.18,2017.0,1079.0,9.0,,4459.0,29.0,0.2419825072886297,0.3103448275862069,27.616366743741832,27.616366743741832,,0.0,22.0,True,7.6,75.9,75.9,1.86,52.85873645151093,48.80818337187092,76.0,55.51981536785629,Poor,2.6610789163453603,0.1529411764705882,0.0,0.0
J'Mon Moore,Missouri,2018,133,4,1995-05-23,22.94,2017.0,1082.0,10.0,,4012.0,44.0,0.269690927218345,0.2272727272727272,24.848182724553613,24.848182724553613,,0.0,22.0,True,8.43,77.2,77.2,2.85,52.62637641396525,47.424091362276805,84.3,56.336962941532775,Poor,3.7105865275675214,0.2058823529411764,0.0,0.0
Justin Watson,Pennsylvania,2018,144,5,1996-04-04,22.07,2017.0,,,,,,,,,,,,21.0,True,9.61,,,,50.1127276424061,60.0,96.1,58.988272967563965,Poor,8.875545325157866,6.117647058823529,0.0,0.0
Daurice Fountain,Northern Iowa,2018,159,5,1995-12-22,22.36,2017.0,,,,,,,,,,,,21.0,True,7.980000000000001,,,,46.79965853300224,60.0,79.80000000000001,54.389778046451454,Poor,7.590119513449217,0.2529411764705883,0.0,0.0
Jordan Lasley,UCLA,2018,162,5,1996-11-13,21.46,2017.0,1264.0,9.0,,4439.0,31.0,0.2847488173011939,0.2903225806451613,28.753569897317767,28.753569897317767,,0.0,20.0,True,4.470000000000001,82.1,82.1,3.15,46.15155112223164,79.37678494865888,44.7,52.57886521918234,Poor,6.427314096950703,0.0,0.0,0.0
